year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2019,25494,Automatic,2089,Petrol,145.0,32.5,1.4,Volkswagen,Other,0,95036, Sharan,/static/car_images/Volkswagen_Sharan.jpg
2015,9241,Automatic,15977,Petrol,20.0,60.1,1.2,Skoda,Hatchback,0,61789, Fabia,/static/car_images/Skoda_Fabia.jpg
2019,24110,Semi-Auto,4348,Diesel,145.0,49.6,2.0,BMW,Other,0,20023, 2 Series,/static/car_images/BMW_2_Series.jpg
2014,6495,Manual,77215,Diesel,30.0,65.7,2.0,Vauxhall-Opel,Sedan,0,82300, Insignia,/static/car_images/default.jpg
2018,16990,Manual,33555,Petrol,145.0,53.3,1.5,Volkswagen,Other,0,82978, T-Roc,/static/car_images/Volkswagen_T-Roc.jpg
2017,23998,Semi-Auto,13970,Diesel,145.0,65.7,2.0,BMW,Sedan,0,18684, 5 Series,/static/car_images/BMW_5_Series.jpg
2017,7498,Manual,19458,Petrol,145.0,68.9,1.0,Toyota,Other,0,66361, Aygo,/static/car_images/Toyota_Aygo.jpg
2019,16491,Manual,15,Petrol,145.0,39.2,1.2,Toyota,Sedan,0,62840, Corolla,/static/car_images/Toyota_Corolla.jpg
2019,26190,Automatic,7126,Petrol,145.0,47.1,1.5,Mercedes-Benz,Sedan,0,54919, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,16495,Manual,4211,Petrol,,,1.0,Ford,Hatchback,0,104042, Focus,/static/car_images/Ford_Focus.jpg
2015,5991,Manual,61292,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,1718, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,14995,Manual,25773,Diesel,20.0,67.3,2.0,Ford,Hatchback,0,7301, Focus,/static/car_images/Ford_Focus.jpg
2019,31799,Automatic,999,Petrol,145.0,46.3,1.5,Mercedes-Benz,Sedan,0,47164, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,13690,Automatic,78500,Hybrid,0.0,94.1,1.8,Toyota,Other,0,68733, Prius,/static/car_images/Toyota_Prius.jpg
2016,11795,Manual,73730,Diesel,150.0,54.3,2.0,Ford,SUV,0,16234, Kuga,/static/car_images/Ford_Kuga.jpg
2016,9000,Manual,12636,Petrol,30.0,58.0,1.3,Toyota,Hatchback,0,63810, Yaris,/static/car_images/Toyota_Yaris.jpg
2019,45106,Semi-Auto,427,Diesel,145.0,40.4,2.0,Mercedes-Benz,Other,0,48535, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2016,9999,Manual,37737,Petrol,200.0,42.2,1.4,Vauxhall-Opel,Other,0,79911, Zafira,/static/car_images/default.jpg
2019,36980,Semi-Auto,2704,Diesel,145.0,40.9,2.0,Mercedes-Benz,Other,0,46818, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2016,8990,Manual,36030,Petrol,20.0,60.1,1.2,Skoda,Hatchback,0,61894, Fabia,/static/car_images/Skoda_Fabia.jpg
2020,24995,Semi-Auto,3800,Petrol,145.0,47.9,1.3,Mercedes-Benz,Other,0,52594, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2017,25999,Automatic,15830,Diesel,200.0,47.1,3.0,Audi,Other,0,37005, A8,/static/car_images/Audi_A8.jpg
2019,20490,Automatic,12158,Petrol,150.0,36.7,1.5,Skoda,Sedan,0,62273, Superb,/static/car_images/Skoda_Superb.jpg
2020,24995,Automatic,2136,Hybrid,135.0,56.5,1.8,Toyota,Sedan,0,62802, Corolla,/static/car_images/Toyota_Corolla.jpg
2016,9472,Manual,37083,Diesel,0.0,83.1,1.4,Volkswagen,Hatchback,0,90893, Polo,/static/car_images/Volkswagen_Polo.jpg
2017,9750,Manual,13297,Petrol,150.0,58.9,1.5,Toyota,Hatchback,0,64670, Yaris,/static/car_images/Toyota_Yaris.jpg
2019,29999,Automatic,10000,Diesel,145.0,39.2,2.0,Volkswagen,SUV,0,93432, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2019,24549,Semi-Auto,2575,Petrol,,,1.5,Mercedes-Benz,Sedan,0,100809, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,11498,Manual,21305,Diesel,0.0,74.3,1.6,Volkswagen,Hatchback,0,84017, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,15000,Automatic,15592,Petrol,30.0,55.5,1.5,BMW,Other,0,26424, 1 Series,/static/car_images/BMW_1_Series.jpg
2009,3995,Automatic,131711,Diesel,300.0,27.7,3.0,Mercedes-Benz,Sedan,0,54450, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2015,13498,Semi-Auto,48444,Petrol,200.0,41.5,2.0,BMW,Coupe,0,18905, Z4,/static/car_images/BMW_Z4.jpg
2015,10771,Semi-Auto,42161,Diesel,30.0,60.1,2.0,Volkswagen,Sedan,0,88732, Passat,/static/car_images/Volkswagen_Passat.jpg
2018,13499,Manual,11524,Petrol,,,1.0,Ford,Hatchback,0,104295, Focus,/static/car_images/Ford_Focus.jpg
2016,11000,Automatic,20983,Hybrid,0.0,86.0,1.5,Toyota,Hatchback,0,65013, Yaris,/static/car_images/Toyota_Yaris.jpg
2018,10375,Manual,34153,Petrol,145.0,54.3,1.0,Hyundai,Hatchback,0,43131, I30,/static/car_images/Hyundai_I30.jpg
2017,18491,Semi-Auto,39128,Diesel,125.0,60.1,2.0,BMW,Sedan,0,19452, 5 Series,/static/car_images/BMW_5_Series.jpg
2017,19495,Manual,40863,Diesel,160.0,50.4,2.0,Volkswagen,SUV,0,94235, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2009,1695,Manual,119337,Diesel,145.0,53.3,1.7,Vauxhall-Opel,Other,0,80384, Meriva,/static/car_images/default.jpg
2015,6791,Manual,128000,Diesel,20.0,68.9,2.0,Audi,Hatchback,0,36406, A3,/static/car_images/Audi_A3.jpg
2019,6791,Manual,5111,Petrol,145.0,46.3,1.0,Vauxhall-Opel,Other,0,75785, Viva,/static/car_images/default.jpg
2019,13199,Manual,1659,Petrol,145.0,48.7,1.1,Ford,Hatchback,0,11616, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,6410,Manual,16343,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,71402, Corsa,/static/car_images/default.jpg
2017,15495,Manual,32487,Diesel,150.0,61.4,1.6,Volkswagen,Other,0,97095, Touran,/static/car_images/Volkswagen_Touran.jpg
2019,24550,Manual,4957,Petrol,145.0,51.4,1.5,BMW,Other,0,20797, X1,/static/car_images/BMW_X1.jpg
2018,16998,Manual,13737,Diesel,145.0,64.2,1.5,Ford,SUV,0,655, Kuga,/static/car_images/Ford_Kuga.jpg
2016,7250,Manual,35791,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,5711, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,6498,Manual,10213,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,69606, Corsa,/static/car_images/default.jpg
2018,11495,Manual,34781,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,77448, Mokka X,/static/car_images/default.jpg
2013,7298,Manual,48494,Petrol,125.0,53.3,1.2,Volkswagen,Hatchback,0,90273, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,38699,Semi-Auto,3668,Petrol,145.0,30.4,3.0,Mercedes-Benz,Sedan,0,50177, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,12846,Manual,15155,Petrol,145.0,49.6,1.0,Volkswagen,Hatchback,0,86343, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,24990,Semi-Auto,22369,Diesel,,,2.1,Mercedes-Benz,Sedan,0,98390, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,17520,Manual,2679,Petrol,,,1.0,Ford,Hatchback,0,102814, Focus,/static/car_images/Ford_Focus.jpg
2018,12448,Manual,13666,Petrol,145.0,56.5,1.0,Ford,Hatchback,0,6396, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,14495,Semi-Auto,41900,Diesel,260.0,41.5,2.2,Hyundai,SUV,0,39421, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2019,10285,Manual,6495,Petrol,145.0,60.1,1.0,Skoda,Hatchback,0,62138, Fabia,/static/car_images/Skoda_Fabia.jpg
2016,19000,Manual,10267,Petrol,200.0,43.5,2.0,BMW,Other,0,19688, 4 Series,/static/car_images/BMW_4_Series.jpg
2016,13495,Semi-Auto,32000,Petrol,0.0,65.7,1.0,Volkswagen,Hatchback,0,86962, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,31450,Semi-Auto,9053,Diesel,145.0,54.3,2.0,BMW,Other,0,23110, X3,/static/car_images/BMW_X3.jpg
2020,28790,Semi-Auto,953,Diesel,145.0,51.4,2.0,BMW,Other,0,19767, 1 Series,/static/car_images/BMW_1_Series.jpg
2018,8200,Manual,10821,Petrol,150.0,60.1,1.0,Hyundai,Other,0,42144, I10,/static/car_images/Hyundai_I10.jpg
2017,6980,Manual,6545,Petrol,145.0,69.0,1.0,Toyota,Other,0,66546, Aygo,/static/car_images/Toyota_Aygo.jpg
2017,9998,Manual,37741,Diesel,145.0,76.3,1.6,Vauxhall-Opel,Hatchback,0,73015, Astra,/static/car_images/default.jpg
2016,11289,Manual,14065,Petrol,0.0,65.7,1.0,Volkswagen,Hatchback,0,92854, Polo,/static/car_images/Volkswagen_Polo.jpg
2017,23990,Automatic,27000,Diesel,205.0,45.6,3.0,Audi,SUV,0,35576, Q5,/static/car_images/Audi_Q5.jpg
2020,14991,Manual,3836,Petrol,150.0,47.9,1.5,Toyota,Hatchback,0,64302, Yaris,/static/car_images/Toyota_Yaris.jpg
2020,31490,Automatic,896,Petrol,145.0,31.4,2.0,Volkswagen,SUV,0,94513, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2019,29980,Automatic,5962,Petrol,305.0,37.7,2.0,Volkswagen,Hatchback,0,88301, Golf,/static/car_images/Volkswagen_Golf.jpg
2018,14750,Manual,47500,Petrol,145.0,45.6,1.5,Ford,SUV,0,16845, Kuga,/static/car_images/Ford_Kuga.jpg
2018,16494,Manual,23000,Diesel,145.0,53.3,2.0,Vauxhall-Opel,Sedan,0,82557, Insignia,/static/car_images/default.jpg
2013,3895,Manual,35708,Petrol,30.0,57.7,1.2,Ford,Other,0,16962, KA,/static/car_images/Ford_KA.jpg
2019,10500,Manual,10458,Petrol,145.0,46.3,1.2,Hyundai,Hatchback,0,40304, I20,/static/car_images/Hyundai_I20.jpg
2019,9990,Manual,3296,Petrol,145.0,57.7,1.0,Skoda,Hatchback,0,59985, Fabia,/static/car_images/Skoda_Fabia.jpg
2019,12999,Manual,9570,Petrol,145.0,48.7,1.0,Volkswagen,Hatchback,0,90350, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,24199,Automatic,3250,Petrol,145.0,44.1,1.5,Mercedes-Benz,Sedan,0,52336, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2013,11900,Semi-Auto,33925,Petrol,160.0,44.8,1.6,Mercedes-Benz,Sedan,0,47961, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,25999,Automatic,1144,Diesel,145.0,41.5,2.0,Volkswagen,Other,0,94993, Sharan,/static/car_images/Volkswagen_Sharan.jpg
2016,10500,Automatic,115470,Hybrid,0.0,141.2,1.5,BMW,Other,0,27352, 2 Series,/static/car_images/BMW_2_Series.jpg
2015,16498,Manual,14146,Diesel,125.0,60.1,2.0,Audi,Other,0,29284, Q3,/static/car_images/Audi_Q3.jpg
2019,30672,Automatic,3946,Diesel,,,2.0,Mercedes-Benz,Sedan,0,99464, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,10000,Manual,13544,Petrol,20.0,60.1,1.0,Volkswagen,Hatchback,0,92328, Polo,/static/car_images/Volkswagen_Polo.jpg
2015,7299,Manual,28000,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,13506, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,23500,Automatic,8000,Petrol,145.0,40.9,1.5,Audi,Other,0,32040, Q2,/static/car_images/Audi_Q2.jpg
2009,2500,Manual,102950,Petrol,150.0,49.6,1.2,Ford,Hatchback,0,16233, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,11400,Automatic,59201,Diesel,20.0,70.6,2.0,BMW,Sedan,0,28146, 3 Series,/static/car_images/BMW_3_Series.jpg
2015,14995,Automatic,34466,Petrol,125.0,51.4,2.0,BMW,Sedan,0,24177, 3 Series,/static/car_images/BMW_3_Series.jpg
2017,16995,Semi-Auto,24844,Diesel,30.0,65.7,1.6,Mercedes-Benz,Sedan,0,46394, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2020,23500,Semi-Auto,4730,Petrol,145.0,43.5,1.5,Skoda,SUV,0,57669, Kamiq,/static/car_images/Skoda_Kamiq.jpg
2018,15998,Automatic,19054,Hybrid,135.0,78.5,1.6,Hyundai,Other,0,43523, Ioniq,/static/car_images/Hyundai_Ioniq.jpg
2017,18000,Manual,43155,Diesel,125.0,56.5,2.0,Ford,Other,0,10630, Galaxy,/static/car_images/Ford_Galaxy.jpg
2013,8470,Automatic,47421,Diesel,165.0,48.7,2.0,Ford,Other,0,14485, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2019,18999,Manual,3155,Petrol,,,1.0,Ford,Hatchback,0,105297, Focus,/static/car_images/Ford_Focus.jpg
2019,17995,Automatic,3500,Petrol,145.0,45.6,1.5,Skoda,Other,0,59421, Scala,/static/car_images/Skoda_Scala.jpg
2019,27299,Semi-Auto,1581,Petrol,145.0,44.1,1.3,Mercedes-Benz,Other,0,51679, B Class,/static/car_images/Mercedes-Benz_B_Class.jpg
2019,20998,Semi-Auto,10,Diesel,145.0,54.3,1.6,Volkswagen,Hatchback,0,84283, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,10299,Semi-Auto,4795,Petrol,20.0,60.1,1.2,Skoda,Hatchback,0,60953, Fabia,/static/car_images/Skoda_Fabia.jpg
2011,5395,Manual,130000,Diesel,265.0,41.5,2.2,Hyundai,SUV,0,43178, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2014,10995,Semi-Auto,12773,Petrol,165.0,44.8,1.2,Skoda,Other,0,57271, Yeti,/static/car_images/Skoda_Yeti.jpg
2012,4699,Manual,66302,Petrol,145.0,48.7,1.4,Ford,Hatchback,0,14247, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,17290,Automatic,17500,Diesel,150.0,68.9,1.5,BMW,Other,0,25004, 1 Series,/static/car_images/BMW_1_Series.jpg
2019,31699,Semi-Auto,3723,Diesel,,,2.0,Mercedes-Benz,Sedan,0,100038, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,11641,Manual,7640,Petrol,145.0,47.9,1.5,Toyota,Hatchback,0,64622, Yaris,/static/car_images/Toyota_Yaris.jpg
2019,14999,Manual,6705,Petrol,145.0,52.3,1.0,Volkswagen,Hatchback,0,92125, Polo,/static/car_images/Volkswagen_Polo.jpg
2017,10990,Manual,13432,Petrol,145.0,62.8,1.0,Ford,Hatchback,0,12080, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,25498,Automatic,12447,Diesel,260.0,36.2,3.0,Volkswagen,Other,0,97637, Amarok,/static/car_images/Volkswagen_Amarok.jpg
2018,14499,Manual,44934,Diesel,145.0,64.2,1.5,Ford,SUV,0,11280, Kuga,/static/car_images/Ford_Kuga.jpg
2014,7449,Manual,56430,Diesel,30.0,62.8,1.7,Vauxhall-Opel,Other,0,76277, Mokka,/static/car_images/default.jpg
2016,6990,Manual,62000,Petrol,20.0,60.1,1.2,Volkswagen,Hatchback,0,92359, Polo,/static/car_images/Volkswagen_Polo.jpg
2020,31000,Semi-Auto,100,Diesel,,,2.0,Mercedes-Benz,Sedan,0,99957, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2015,13990,Automatic,37000,Diesel,125.0,57.7,2.1,Mercedes-Benz,Sedan,0,52950, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2017,21883,Automatic,22613,Hybrid,0.0,166.0,1.4,Volkswagen,Sedan,0,88520, Passat,/static/car_images/Volkswagen_Passat.jpg
2014,9000,Manual,73766,Diesel,30.0,61.4,2.0,BMW,Sedan,0,27903, 3 Series,/static/car_images/BMW_3_Series.jpg
2017,23991,Manual,20227,Diesel,145.0,50.4,2.0,Volkswagen,SUV,0,93291, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2019,27489,Semi-Auto,10283,Petrol,145.0,32.8,2.0,Volkswagen,Hatchback,0,84213, Golf,/static/car_images/Volkswagen_Golf.jpg
2018,17941,Manual,17521,Petrol,150.0,55.4,1.0,Volkswagen,Other,0,83144, T-Roc,/static/car_images/Volkswagen_T-Roc.jpg
2019,49995,Semi-Auto,1501,Petrol,145.0,34.0,3.0,BMW,Performance,1,22353, M4,/static/car_images/BMW_M4.jpg
2019,23099,Semi-Auto,13654,Diesel,145.0,67.3,2.1,Mercedes-Benz,Other,0,51445, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2020,26980,Semi-Auto,9,Diesel,145.0,56.5,2.0,Mercedes-Benz,Other,0,46443, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2018,12995,Manual,21658,Petrol,145.0,52.3,1.2,Toyota,Other,0,65676, Auris,/static/car_images/Toyota_Auris.jpg
2016,24490,Semi-Auto,51562,Diesel,235.0,42.8,3.0,Audi,SUV,0,28914, Q5,/static/car_images/Audi_Q5.jpg
2017,10670,Manual,30226,Diesel,145.0,68.9,1.6,Vauxhall-Opel,Other,0,77387, Mokka X,/static/car_images/default.jpg
2019,27999,Semi-Auto,5000,Petrol,145.0,32.5,1.4,Volkswagen,Other,0,94978, Sharan,/static/car_images/Volkswagen_Sharan.jpg
2016,15995,Manual,32000,Diesel,125.0,60.1,2.0,Audi,Other,0,30635, A5,/static/car_images/Audi_A5.jpg
2020,26987,Semi-Auto,2577,Petrol,145.0,53.3,1.3,Mercedes-Benz,Other,0,48529, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2018,9070,Manual,16403,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,69645, Corsa,/static/car_images/default.jpg
2019,10990,Manual,1019,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,70598, Corsa,/static/car_images/default.jpg
2019,26190,Semi-Auto,2595,Petrol,145.0,38.2,2.0,Skoda,Sedan,0,60547, Superb,/static/car_images/Skoda_Superb.jpg
2013,6290,Manual,33428,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,2394, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,13120,Manual,1327,Petrol,145.0,48.7,1.1,Ford,Hatchback,0,1318, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,6291,Manual,33126,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,70669, Corsa,/static/car_images/default.jpg
2019,26480,Semi-Auto,1129,Diesel,145.0,56.5,2.0,Mercedes-Benz,Other,0,48685, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2019,28450,Manual,3544,Diesel,150.0,40.9,2.0,Audi,Other,0,36728, Q3,/static/car_images/Audi_Q3.jpg
2018,25500,Automatic,11119,Diesel,150.0,56.5,2.1,Mercedes-Benz,Other,0,54952, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2019,9990,Manual,1270,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,70151, Corsa,/static/car_images/default.jpg
2019,23491,Semi-Auto,5012,Diesel,150.0,46.3,2.0,Volkswagen,SUV,0,94448, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2016,10500,Manual,30056,Diesel,0.0,74.3,1.6,Volkswagen,Hatchback,0,88465, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,15995,Manual,3000,Petrol,145.0,52.3,1.0,Volkswagen,Hatchback,0,91220, Polo,/static/car_images/Volkswagen_Polo.jpg
2015,8298,Manual,32020,Petrol,125.0,53.3,1.0,Ford,SUV,0,1860, EcoSport,/static/car_images/Ford_EcoSport.jpg
2014,5212,Manual,54681,Petrol,30.0,57.6,1.2,Hyundai,Other,0,39506, I10,/static/car_images/Hyundai_I10.jpg
2017,7000,Manual,30367,Petrol,145.0,57.7,1.2,Hyundai,Other,0,40346, I10,/static/car_images/Hyundai_I10.jpg
2019,24397,Semi-Auto,10423,Diesel,145.0,65.7,2.0,BMW,Sedan,0,20489, 5 Series,/static/car_images/BMW_5_Series.jpg
2018,11689,Manual,24231,Petrol,150.0,64.2,1.0,Volkswagen,Hatchback,0,92523, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,15900,Manual,11540,Petrol,145.0,48.7,1.0,Ford,Hatchback,0,12450, Focus,/static/car_images/Ford_Focus.jpg
2015,10500,Manual,52571,Diesel,,,2.0,Ford,Hatchback,0,105798, Focus,/static/car_images/Ford_Focus.jpg
2015,6342,Manual,29222,Petrol,0.0,69.0,1.0,Toyota,Other,0,67586, Aygo,/static/car_images/Toyota_Aygo.jpg
2018,13500,Manual,11000,Petrol,,,1.0,Ford,Hatchback,0,104581, Focus,/static/car_images/Ford_Focus.jpg
2019,19700,Automatic,2332,Petrol,145.0,41.5,1.0,Ford,Hatchback,0,12800, Focus,/static/car_images/Ford_Focus.jpg
2019,22285,Manual,13543,Diesel,150.0,42.8,2.0,Skoda,SUV,0,58670, Karoq,/static/car_images/Skoda_Karoq.jpg
2017,11699,Manual,13211,Petrol,145.0,57.7,1.0,Ford,Hatchback,0,16412, Focus,/static/car_images/Ford_Focus.jpg
2018,20991,Manual,11455,Petrol,150.0,46.3,2.0,BMW,Other,0,20225, 4 Series,/static/car_images/BMW_4_Series.jpg
2019,24510,Automatic,14885,Diesel,145.0,72.4,2.0,Mercedes-Benz,Sedan,0,46232, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2016,12500,Manual,26705,Petrol,30.0,58.9,1.4,Audi,Hatchback,0,29068, A1,/static/car_images/Audi_A1.jpg
2017,14307,Manual,25820,Petrol,,,2.0,Mercedes-Benz,Sedan,0,99500, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,25650,Automatic,8000,Hybrid,135.0,62.8,1.8,Toyota,Other,0,68853, Prius,/static/car_images/Toyota_Prius.jpg
2015,16315,Semi-Auto,46155,Diesel,30.0,64.2,2.1,Mercedes-Benz,Sedan,0,44163, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,7750,Manual,27780,Petrol,30.0,55.4,1.2,Hyundai,Hatchback,0,40961, I20,/static/car_images/Hyundai_I20.jpg
2020,14990,Manual,100,Petrol,145.0,54.3,1.2,Vauxhall-Opel,Hatchback,0,73454, Astra,/static/car_images/default.jpg
2018,11000,Manual,10177,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,11946, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,12866,Automatic,24672,Diesel,30.0,64.2,2.0,Audi,Hatchback,0,37139, A3,/static/car_images/Audi_A3.jpg
2017,18698,Manual,30067,Diesel,125.0,58.9,2.0,Volkswagen,SUV,0,94380, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2017,13981,Manual,33669,Diesel,150.0,68.9,2.0,Volkswagen,Hatchback,0,85860, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,26999,Semi-Auto,9568,Diesel,,,2.0,Mercedes-Benz,Sedan,0,100714, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,9500,Manual,20015,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,8229, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,7180,Manual,37500,Petrol,30.0,58.9,1.2,Hyundai,Hatchback,0,39988, I20,/static/car_images/Hyundai_I20.jpg
2012,5995,Manual,64008,Diesel,30.0,64.2,1.6,Hyundai,Hatchback,0,43081, I30,/static/car_images/Hyundai_I30.jpg
2018,17390,Manual,13421,Diesel,150.0,48.7,1.6,Hyundai,SUV,0,42703, Tucson,/static/car_images/Hyundai_Tucson.jpg
2017,15552,Semi-Auto,56718,Diesel,145.0,65.7,2.0,BMW,Other,0,19509, 2 Series,/static/car_images/BMW_2_Series.jpg
2017,22490,Automatic,21755,Petrol,205.0,42.8,2.0,Audi,Coupe,0,38496, TT,/static/car_images/Audi_TT.jpg
2019,20990,Manual,8045,Hybrid,145.0,51.4,1.6,Hyundai,SUV,0,41339, Tucson,/static/car_images/Hyundai_Tucson.jpg
2016,19380,Semi-Auto,23979,Diesel,125.0,56.5,2.1,Mercedes-Benz,Other,0,46565, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2020,43995,Semi-Auto,2000,Petrol,145.0,26.9,3.0,BMW,Other,0,24237, X4,/static/car_images/BMW_X4.jpg
2017,8995,Manual,17000,Petrol,145.0,54.3,1.2,Vauxhall-Opel,Other,0,79032, Crossland X,/static/car_images/default.jpg
2020,17200,Manual,2000,Petrol,145.0,57.7,1.0,Ford,Hatchback,0,13705, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,34639,Semi-Auto,1000,Petrol,145.0,47.1,2.0,Mercedes-Benz,Other,0,52174, SL CLASS,/static/car_images/Mercedes-Benz_SL_CLASS.jpg
2015,28500,Automatic,61287,Diesel,200.0,47.9,3.0,Audi,SUV,0,34150, Q7,/static/car_images/Audi_Q7.jpg
2015,7640,Manual,61599,Diesel,30.0,65.7,1.7,Hyundai,Other,0,43121, I40,/static/car_images/Hyundai_I40.jpg
2014,16249,Semi-Auto,18086,Diesel,30.0,62.8,2.1,Mercedes-Benz,Other,0,51767, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2016,19995,Automatic,13626,Diesel,30.0,70.6,2.1,Mercedes-Benz,Other,0,56245, SL CLASS,/static/car_images/Mercedes-Benz_SL_CLASS.jpg
2015,7690,Manual,46306,Petrol,20.0,61.4,1.0,Ford,Hatchback,0,2756, Focus,/static/car_images/Ford_Focus.jpg
2019,26508,Manual,15,Petrol,145.0,40.9,1.5,Audi,Other,0,29334, Q2,/static/car_images/Audi_Q2.jpg
2017,11995,Manual,40189,Diesel,20.0,68.9,2.0,Volkswagen,Hatchback,0,84681, Golf,/static/car_images/Volkswagen_Golf.jpg
2014,23491,Automatic,61892,Petrol,555.0,26.4,4.2,Audi,Performance,1,32131, RS4,/static/car_images/Audi_RS4.jpg
2011,4250,Manual,70000,Petrol,125.0,50.4,1.2,Ford,Hatchback,0,16710, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,16950,Manual,14553,Diesel,145.0,49.6,2.0,Vauxhall-Opel,Sedan,0,81832, Insignia,/static/car_images/default.jpg
2018,11950,Manual,16000,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,78355, Mokka X,/static/car_images/default.jpg
2019,20875,Manual,4143,Petrol,145.0,44.1,1.5,BMW,Other,0,24835, 1 Series,/static/car_images/BMW_1_Series.jpg
2012,9400,Automatic,50848,Petrol,200.0,40.4,1.8,Mercedes-Benz,Sedan,0,53829, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,12695,Semi-Auto,22918,Petrol,125.0,51.4,1.2,Skoda,Other,0,57252, Yeti,/static/car_images/Skoda_Yeti.jpg
2019,28800,Automatic,6000,Petrol,,,2.0,Mercedes-Benz,Sedan,0,101173, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,15495,Automatic,31697,Hybrid,0.0,78.5,1.8,Toyota,Other,0,66121, Auris,/static/car_images/Toyota_Auris.jpg
2019,29999,Semi-Auto,6275,Petrol,150.0,32.8,2.0,Volkswagen,Hatchback,0,87206, Golf,/static/car_images/Volkswagen_Golf.jpg
